id,active_electric_energy,date,floor,total_apparent_power,MAC,Device
8614608,3697.91,2025-11-14 14:24:29.436727554,1,1.685,03:08:DC:AB:CD:EF,PWR_03
8614609,3697.91,2025-11-14 14:24:32.220259414,1,1.734,03:08:DC:AB:CD:EF,PWR_03
8614610,3697.912,2025-11-14 14:24:35.192171778,1,1.695,03:08:DC:AB:CD:EF,PWR_03
8614611,3697.912,2025-11-14 14:24:38.032568011,1,1.742,03:08:DC:AB:CD:EF,PWR_03
8614612,3697.913,2025-11-14 14:24:40.715381521,1,1.698,03:08:DC:AB:CD:EF,PWR_03
8614613,3697.915,2025-11-14 14:24:43.800975963,1,1.739,03:08:DC:AB:CD:EF,PWR_03
8614614,3697.915,2025-11-14 14:24:46.804994837,1,1.717,03:08:DC:AB:CD:EF,PWR_03
8614615,3697.917,2025-11-14 14:24:49.531904400,1,1.735,03:08:DC:AB:CD:EF,PWR_03
8614616,3697.918,2025-11-14 14:24:52.572729265,1,1.776,03:08:DC:AB:CD:EF,PWR_03
8614617,3697.918,2025-11-14 14:24:55.265687117,1,1.787,03:08:DC:AB:CD:EF,PWR_03
8614618,3697.918,2025-11-14 14:24:58.030987075,1,1.784,03:08:DC:AB:CD:EF,PWR_03
8614619,3697.92,2025-11-14 14:25:01.150868558,1,1.851,03:08:DC:AB:CD:EF,PWR_03
8614620,3697.922,2025-11-14 14:25:03.812190643,1,1.789,03:08:DC:AB:CD:EF,PWR_03
8614621,3697.922,2025-11-14 14:25:06.577181018,1,1.773,03:08:DC:AB:CD:EF,PWR_03
8614622,3697.923,2025-11-14 14:25:09.711408640,1,1.769,03:08:DC:AB:CD:EF,PWR_03
8614623,3697.925,2025-11-14 14:25:12.658707496,1,1.769,03:08:DC:AB:CD:EF,PWR_03
8614624,3697.925,2025-11-14 14:25:15.417606048,1,1.807,03:08:DC:AB:CD:EF,PWR_03
8614625,3697.927,2025-11-14 14:25:18.397273317,1,1.776,03:08:DC:AB:CD:EF,PWR_03
8614626,3697.928,2025-11-14 14:25:21.133876813,1,1.802,03:08:DC:AB:CD:EF,PWR_03
8614627,3697.928,2025-11-14 14:25:23.992119304,1,1.8,03:08:DC:AB:CD:EF,PWR_03
8614628,3697.928,2025-11-14 14:25:26.896928609,1,1.76,03:08:DC:AB:CD:EF,PWR_03
8614629,3697.934,2025-11-14 14:25:29.598099638,1,1.718,03:08:DC:AB:CD:EF,PWR_03
8614630,3697.934,2025-11-14 14:25:32.549404165,1,1.75,03:08:DC:AB:CD:EF,PWR_03
8614631,3697.934,2025-11-14 14:25:35.437121865,1,1.752,03:08:DC:AB:CD:EF,PWR_03
8614632,3697.937,2025-11-14 14:25:38.447787711,1,1.744,03:08:DC:AB:CD:EF,PWR_03
8614633,3697.937,2025-11-14 14:25:41.318029327,1,1.741,03:08:DC:AB:CD:EF,PWR_03
8614634,3697.937,2025-11-14 14:25:44.187148288,1,1.728,03:08:DC:AB:CD:EF,PWR_03
8614635,3697.937,2025-11-14 14:25:47.034903778,1,1.757,03:08:DC:AB:CD:EF,PWR_03
8614636,3697.94,2025-11-14 14:25:49.817802969,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614637,3697.94,2025-11-14 14:25:52.778271643,1,1.708,03:08:DC:AB:CD:EF,PWR_03
8614638,3697.94,2025-11-14 14:25:55.422474138,1,1.71,03:08:DC:AB:CD:EF,PWR_03
8614639,3697.944,2025-11-14 14:25:58.195440145,1,1.729,03:08:DC:AB:CD:EF,PWR_03
8614640,3697.944,2025-11-14 14:26:01.163042803,1,1.715,03:08:DC:AB:CD:EF,PWR_03
8614641,3697.944,2025-11-14 14:26:04.009418170,1,1.751,03:08:DC:AB:CD:EF,PWR_03
8614642,3697.946,2025-11-14 14:26:07.012248053,1,1.742,03:08:DC:AB:CD:EF,PWR_03
8614643,3697.947,2025-11-14 14:26:09.824198629,1,1.7,03:08:DC:AB:CD:EF,PWR_03
8614644,3697.947,2025-11-14 14:26:12.787895468,1,1.749,03:08:DC:AB:CD:EF,PWR_03
8614645,3697.947,2025-11-14 14:26:15.718050792,1,1.745,03:08:DC:AB:CD:EF,PWR_03
8614646,3697.95,2025-11-14 14:26:18.305456508,1,1.727,03:08:DC:AB:CD:EF,PWR_03
8614647,3697.95,2025-11-14 14:26:21.366081879,1,1.718,03:08:DC:AB:CD:EF,PWR_03
8614648,3697.95,2025-11-14 14:26:24.117238148,1,1.747,03:08:DC:AB:CD:EF,PWR_03
8614649,3697.952,2025-11-14 14:26:27.145246999,1,1.74,03:08:DC:AB:CD:EF,PWR_03
8614650,3697.954,2025-11-14 14:26:29.902472457,1,1.747,03:08:DC:AB:CD:EF,PWR_03
8614651,3697.954,2025-11-14 14:26:32.768726827,1,1.745,03:08:DC:AB:CD:EF,PWR_03
8614652,3697.956,2025-11-14 14:26:35.337487635,1,1.768,03:08:DC:AB:CD:EF,PWR_03
8614653,3697.957,2025-11-14 14:26:38.404859557,1,1.773,03:08:DC:AB:CD:EF,PWR_03
8614654,3697.957,2025-11-14 14:26:41.118343482,1,1.767,03:08:DC:AB:CD:EF,PWR_03
8614655,3697.957,2025-11-14 14:26:44.114317795,1,1.722,03:08:DC:AB:CD:EF,PWR_03
8614656,3697.958,2025-11-14 14:26:46.984850267,1,1.711,03:08:DC:AB:CD:EF,PWR_03
8614657,3697.96,2025-11-14 14:26:49.932419637,1,1.719,03:08:DC:AB:CD:EF,PWR_03
8614658,3697.96,2025-11-14 14:26:52.653995022,1,1.745,03:08:DC:AB:CD:EF,PWR_03
8614659,3697.962,2025-11-14 14:26:55.602314121,1,1.782,03:08:DC:AB:CD:EF,PWR_03
8614660,3697.964,2025-11-14 14:26:58.479771472,1,1.788,03:08:DC:AB:CD:EF,PWR_03
8614661,3697.964,2025-11-14 14:27:01.587258851,1,1.76,03:08:DC:AB:CD:EF,PWR_03
8614662,3697.966,2025-11-14 14:27:04.423444794,1,1.872,03:08:DC:AB:CD:EF,PWR_03
8614663,3697.966,2025-11-14 14:27:07.135909884,1,1.857,03:08:DC:AB:CD:EF,PWR_03
8614664,3697.967,2025-11-14 14:27:10.039682065,1,1.762,03:08:DC:AB:CD:EF,PWR_03
8614665,3697.968,2025-11-14 14:27:12.628618934,1,1.759,03:08:DC:AB:CD:EF,PWR_03
8614666,3697.968,2025-11-14 14:27:15.450411237,1,1.755,03:08:DC:AB:CD:EF,PWR_03
8614667,3697.97,2025-11-14 14:27:18.569732368,1,1.74,03:08:DC:AB:CD:EF,PWR_03
8614668,3697.972,2025-11-14 14:27:21.487969668,1,1.69,03:08:DC:AB:CD:EF,PWR_03
8614669,3697.972,2025-11-14 14:27:24.353346550,1,1.735,03:08:DC:AB:CD:EF,PWR_03
8614670,3697.972,2025-11-14 14:27:26.956146574,1,1.787,03:08:DC:AB:CD:EF,PWR_03
8614671,3697.974,2025-11-14 14:27:29.756165858,1,1.727,03:08:DC:AB:CD:EF,PWR_03
8614672,3697.976,2025-11-14 14:27:32.915290551,1,1.744,03:08:DC:AB:CD:EF,PWR_03
8614673,3697.976,2025-11-14 14:27:35.494407909,1,1.774,03:08:DC:AB:CD:EF,PWR_03
8614674,3697.977,2025-11-14 14:27:38.609094370,1,1.704,03:08:DC:AB:CD:EF,PWR_03
8614675,3697.978,2025-11-14 14:27:41.221944893,1,1.726,03:08:DC:AB:CD:EF,PWR_03
8614676,3697.978,2025-11-14 14:27:44.237607132,1,1.7,03:08:DC:AB:CD:EF,PWR_03
8614677,3697.978,2025-11-14 14:27:47.120706296,1,1.698,03:08:DC:AB:CD:EF,PWR_03
8614678,3697.982,2025-11-14 14:27:50.156223091,1,1.708,03:08:DC:AB:CD:EF,PWR_03
8614679,3697.982,2025-11-14 14:27:52.998046257,1,1.699,03:08:DC:AB:CD:EF,PWR_03
8614680,3697.982,2025-11-14 14:27:55.803561373,1,1.739,03:08:DC:AB:CD:EF,PWR_03
8614681,3697.984,2025-11-14 14:27:58.872840563,1,1.694,03:08:DC:AB:CD:EF,PWR_03
8614682,3697.988,2025-11-14 14:28:01.752034697,1,1.685,03:08:DC:AB:CD:EF,PWR_03
8614683,3697.988,2025-11-14 14:28:04.743579463,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614684,3697.989,2025-11-14 14:28:07.444190100,1,1.718,03:08:DC:AB:CD:EF,PWR_03
8614685,3697.99,2025-11-14 14:28:10.402748260,1,1.722,03:08:DC:AB:CD:EF,PWR_03
8614686,3697.99,2025-11-14 14:28:13.291671780,1,1.727,03:08:DC:AB:CD:EF,PWR_03
8614687,3697.99,2025-11-14 14:28:16.072531281,1,1.744,03:08:DC:AB:CD:EF,PWR_03
8614688,3697.994,2025-11-14 14:28:19.213873629,1,1.699,03:08:DC:AB:CD:EF,PWR_03
8614689,3697.994,2025-11-14 14:28:22.072186298,1,1.737,03:08:DC:AB:CD:EF,PWR_03
8614690,3697.994,2025-11-14 14:28:24.893727136,1,1.69,03:08:DC:AB:CD:EF,PWR_03
8614691,3697.996,2025-11-14 14:28:27.595840801,1,1.676,03:08:DC:AB:CD:EF,PWR_03
8614692,3697.998,2025-11-14 14:28:30.466678385,1,1.706,03:08:DC:AB:CD:EF,PWR_03
8614693,3697.998,2025-11-14 14:28:33.208443777,1,1.697,03:08:DC:AB:CD:EF,PWR_03
8614694,3697.998,2025-11-14 14:28:36.091433570,1,1.697,03:08:DC:AB:CD:EF,PWR_03
8614695,3698.0,2025-11-14 14:28:39.023195593,1,1.711,03:08:DC:AB:CD:EF,PWR_03
8614696,3698.0,2025-11-14 14:28:41.932503325,1,1.776,03:08:DC:AB:CD:EF,PWR_03
8614697,3698.0,2025-11-14 14:28:44.810957574,1,1.788,03:08:DC:AB:CD:EF,PWR_03
8614698,3698.0,2025-11-14 14:28:47.489329465,1,1.737,03:08:DC:AB:CD:EF,PWR_03
8614699,3698.004,2025-11-14 14:28:50.434558832,1,1.745,03:08:DC:AB:CD:EF,PWR_03
8614700,3698.004,2025-11-14 14:28:53.544289683,1,1.746,03:08:DC:AB:CD:EF,PWR_03
8614701,3698.004,2025-11-14 14:28:56.080967950,1,1.698,03:08:DC:AB:CD:EF,PWR_03
8614702,3698.008,2025-11-14 14:28:58.954920038,1,1.725,03:08:DC:AB:CD:EF,PWR_03
8614703,3698.008,2025-11-14 14:29:01.886579720,1,1.743,03:08:DC:AB:CD:EF,PWR_03
8614704,3698.008,2025-11-14 14:29:04.598845518,1,1.751,03:08:DC:AB:CD:EF,PWR_03
8614705,3698.009,2025-11-14 14:29:07.420091586,1,1.71,03:08:DC:AB:CD:EF,PWR_03
8614706,3698.01,2025-11-14 14:29:10.403819313,1,1.741,03:08:DC:AB:CD:EF,PWR_03
8614707,3698.01,2025-11-14 14:29:13.408406639,1,1.775,03:08:DC:AB:CD:EF,PWR_03
8614708,3698.01,2025-11-14 14:29:16.222760362,1,1.735,03:08:DC:AB:CD:EF,PWR_03
8614709,3698.014,2025-11-14 14:29:19.221123711,1,1.835,03:08:DC:AB:CD:EF,PWR_03
8614710,3698.014,2025-11-14 14:29:22.190619843,1,1.729,03:08:DC:AB:CD:EF,PWR_03
8614711,3698.014,2025-11-14 14:29:25.285530949,1,1.72,03:08:DC:AB:CD:EF,PWR_03
8614712,3698.018,2025-11-14 14:29:27.860745655,1,1.717,03:08:DC:AB:CD:EF,PWR_03
8614713,3698.018,2025-11-14 14:29:30.760790668,1,1.746,03:08:DC:AB:CD:EF,PWR_03
8614714,3698.018,2025-11-14 14:29:33.603575647,1,1.684,03:08:DC:AB:CD:EF,PWR_03
8614715,3698.019,2025-11-14 14:29:36.420401245,1,1.692,03:08:DC:AB:CD:EF,PWR_03
8614716,3698.02,2025-11-14 14:29:39.520003778,1,1.711,03:08:DC:AB:CD:EF,PWR_03
8614717,3698.02,2025-11-14 14:29:42.243723787,1,1.747,03:08:DC:AB:CD:EF,PWR_03
8614718,3698.02,2025-11-14 14:29:45.323144651,1,1.748,03:08:DC:AB:CD:EF,PWR_03
8614719,3698.024,2025-11-14 14:29:48.018242795,1,1.749,03:08:DC:AB:CD:EF,PWR_03
8614720,3698.024,2025-11-14 14:29:50.935578389,1,1.771,03:08:DC:AB:CD:EF,PWR_03
8614721,3698.024,2025-11-14 14:29:53.781022700,1,1.757,03:08:DC:AB:CD:EF,PWR_03
8614722,3698.026,2025-11-14 14:29:56.547610507,1,1.754,03:08:DC:AB:CD:EF,PWR_03
8614723,3698.028,2025-11-14 14:29:59.604002798,1,1.7,03:08:DC:AB:CD:EF,PWR_03
8614724,3698.028,2025-11-14 14:30:02.428040145,1,1.802,03:08:DC:AB:CD:EF,PWR_03
8614725,3698.029,2025-11-14 14:30:05.053226382,1,1.931,03:08:DC:AB:CD:EF,PWR_03
8614726,3698.031,2025-11-14 14:30:07.882650386,1,1.959,03:08:DC:AB:CD:EF,PWR_03
8614727,3698.031,2025-11-14 14:30:10.987311894,1,1.945,03:08:DC:AB:CD:EF,PWR_03
8614728,3698.031,2025-11-14 14:30:13.915599694,1,1.942,03:08:DC:AB:CD:EF,PWR_03
8614729,3698.033,2025-11-14 14:30:16.946694116,1,1.948,03:08:DC:AB:CD:EF,PWR_03
8614730,3698.035,2025-11-14 14:30:19.643887125,1,1.981,03:08:DC:AB:CD:EF,PWR_03
8614731,3698.035,2025-11-14 14:30:22.543718320,1,1.931,03:08:DC:AB:CD:EF,PWR_03
8614732,3698.037,2025-11-14 14:30:25.584449733,1,1.952,03:08:DC:AB:CD:EF,PWR_03
8614733,3698.039,2025-11-14 14:30:28.337980411,1,1.747,03:08:DC:AB:CD:EF,PWR_03
8614734,3698.039,2025-11-14 14:30:30.930172781,1,1.775,03:08:DC:AB:CD:EF,PWR_03
8614735,3698.04,2025-11-14 14:30:33.771885238,1,2.003,03:08:DC:AB:CD:EF,PWR_03
8614736,3698.04,2025-11-14 14:30:36.896924239,1,1.986,03:08:DC:AB:CD:EF,PWR_03
8614737,3698.041,2025-11-14 14:30:39.521001813,1,2.02,03:08:DC:AB:CD:EF,PWR_03
8614738,3698.045,2025-11-14 14:30:42.451885622,1,1.94,03:08:DC:AB:CD:EF,PWR_03
8614739,3698.045,2025-11-14 14:30:45.304398971,1,1.954,03:08:DC:AB:CD:EF,PWR_03
8614740,3698.047,2025-11-14 14:30:48.300233034,1,1.94,03:08:DC:AB:CD:EF,PWR_03
8614741,3698.047,2025-11-14 14:30:51.147664229,1,1.942,03:08:DC:AB:CD:EF,PWR_03
8614742,3698.049,2025-11-14 14:30:54.055496471,1,1.952,03:08:DC:AB:CD:EF,PWR_03
8614743,3698.049,2025-11-14 14:30:57.033061441,1,1.68,03:08:DC:AB:CD:EF,PWR_03
8614744,3698.051,2025-11-14 14:30:59.559569611,1,1.701,03:08:DC:AB:CD:EF,PWR_03
8614745,3698.052,2025-11-14 14:31:02.714192967,1,1.724,03:08:DC:AB:CD:EF,PWR_03
8614746,3698.052,2025-11-14 14:31:05.534751831,1,1.716,03:08:DC:AB:CD:EF,PWR_03
8614747,3698.053,2025-11-14 14:31:08.065360391,1,1.712,03:08:DC:AB:CD:EF,PWR_03
8614748,3698.053,2025-11-14 14:31:11.093642533,1,1.677,03:08:DC:AB:CD:EF,PWR_03
8614749,3698.055,2025-11-14 14:31:14.096598674,1,1.697,03:08:DC:AB:CD:EF,PWR_03
8614750,3698.055,2025-11-14 14:31:16.892469759,1,1.786,03:08:DC:AB:CD:EF,PWR_03
8614751,3698.057,2025-11-14 14:31:20.052639800,1,1.789,03:08:DC:AB:CD:EF,PWR_03
8614752,3698.059,2025-11-14 14:31:22.829600796,1,1.786,03:08:DC:AB:CD:EF,PWR_03
8614753,3698.059,2025-11-14 14:31:25.864040347,1,1.753,03:08:DC:AB:CD:EF,PWR_03
8614754,3698.061,2025-11-14 14:31:28.369578818,1,1.752,03:08:DC:AB:CD:EF,PWR_03
8614755,3698.062,2025-11-14 14:31:31.434826305,1,1.717,03:08:DC:AB:CD:EF,PWR_03
8614756,3698.062,2025-11-14 14:31:34.163515256,1,1.688,03:08:DC:AB:CD:EF,PWR_03
8614757,3698.063,2025-11-14 14:31:37.077901448,1,1.747,03:08:DC:AB:CD:EF,PWR_03
8614758,3698.063,2025-11-14 14:31:39.900471528,1,1.738,03:08:DC:AB:CD:EF,PWR_03
8614759,3698.065,2025-11-14 14:31:42.919218164,1,1.68,03:08:DC:AB:CD:EF,PWR_03
8614760,3698.065,2025-11-14 14:31:46.182201243,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614761,3698.067,2025-11-14 14:31:49.151140622,1,1.687,03:08:DC:AB:CD:EF,PWR_03
8614762,3698.069,2025-11-14 14:31:51.969148201,1,1.694,03:08:DC:AB:CD:EF,PWR_03
8614763,3698.069,2025-11-14 14:31:54.557762835,1,1.705,03:08:DC:AB:CD:EF,PWR_03
8614764,3698.071,2025-11-14 14:31:57.707462240,1,1.689,03:08:DC:AB:CD:EF,PWR_03
8614765,3698.072,2025-11-14 14:32:00.668764828,1,1.675,03:08:DC:AB:CD:EF,PWR_03
8614766,3698.072,2025-11-14 14:32:03.633440045,1,1.68,03:08:DC:AB:CD:EF,PWR_03
8614767,3698.072,2025-11-14 14:32:06.533381830,1,1.676,03:08:DC:AB:CD:EF,PWR_03
8614768,3698.073,2025-11-14 14:32:09.334262257,1,1.696,03:08:DC:AB:CD:EF,PWR_03
8614769,3698.075,2025-11-14 14:32:12.142752864,1,1.722,03:08:DC:AB:CD:EF,PWR_03
8614770,3698.077,2025-11-14 14:32:15.052202522,1,1.728,03:08:DC:AB:CD:EF,PWR_03
8614771,3698.079,2025-11-14 14:32:17.752354138,1,1.79,03:08:DC:AB:CD:EF,PWR_03
8614772,3698.081,2025-11-14 14:32:20.582535006,1,1.753,03:08:DC:AB:CD:EF,PWR_03
8614773,3698.081,2025-11-14 14:32:23.581282313,1,1.74,03:08:DC:AB:CD:EF,PWR_03
8614774,3698.081,2025-11-14 14:32:26.328175379,1,1.741,03:08:DC:AB:CD:EF,PWR_03
8614775,3698.084,2025-11-14 14:32:29.125408045,1,1.729,03:08:DC:AB:CD:EF,PWR_03
8614776,3698.084,2025-11-14 14:32:32.205738213,1,1.704,03:08:DC:AB:CD:EF,PWR_03
8614777,3698.084,2025-11-14 14:32:35.041744693,1,1.72,03:08:DC:AB:CD:EF,PWR_03
8614778,3698.085,2025-11-14 14:32:37.950460468,1,1.7,03:08:DC:AB:CD:EF,PWR_03
8614779,3698.087,2025-11-14 14:32:40.591627824,1,1.693,03:08:DC:AB:CD:EF,PWR_03
8614780,3698.087,2025-11-14 14:32:43.348928015,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614781,3698.087,2025-11-14 14:32:46.540481123,1,1.69,03:08:DC:AB:CD:EF,PWR_03
8614782,3698.091,2025-11-14 14:32:49.358896272,1,1.682,03:08:DC:AB:CD:EF,PWR_03
8614783,3698.091,2025-11-14 14:32:52.235501571,1,1.693,03:08:DC:AB:CD:EF,PWR_03
8614784,3698.091,2025-11-14 14:32:54.751765949,1,1.713,03:08:DC:AB:CD:EF,PWR_03
8614785,3698.094,2025-11-14 14:32:57.921495941,1,1.683,03:08:DC:AB:CD:EF,PWR_03
8614786,3698.094,2025-11-14 14:33:00.724445790,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614787,3698.094,2025-11-14 14:33:03.519242759,1,1.755,03:08:DC:AB:CD:EF,PWR_03
8614788,3698.094,2025-11-14 14:33:06.526292914,1,1.733,03:08:DC:AB:CD:EF,PWR_03
8614789,3698.097,2025-11-14 14:33:09.126487819,1,1.695,03:08:DC:AB:CD:EF,PWR_03
8614790,3698.097,2025-11-14 14:33:11.897412246,1,1.709,03:08:DC:AB:CD:EF,PWR_03
8614791,3698.097,2025-11-14 14:33:14.714982934,1,1.732,03:08:DC:AB:CD:EF,PWR_03
8614792,3698.101,2025-11-14 14:33:17.968254379,1,1.698,03:08:DC:AB:CD:EF,PWR_03
8614793,3698.101,2025-11-14 14:33:20.895232867,1,1.77,03:08:DC:AB:CD:EF,PWR_03
8614794,3698.101,2025-11-14 14:33:23.787253519,1,1.764,03:08:DC:AB:CD:EF,PWR_03
8614795,3698.101,2025-11-14 14:33:26.609144826,1,1.779,03:08:DC:AB:CD:EF,PWR_03
8614796,3698.104,2025-11-14 14:33:29.518445313,1,1.738,03:08:DC:AB:CD:EF,PWR_03
8614797,3698.104,2025-11-14 14:33:32.065258639,1,1.774,03:08:DC:AB:CD:EF,PWR_03
8614798,3698.104,2025-11-14 14:33:35.104871921,1,1.687,03:08:DC:AB:CD:EF,PWR_03
8614799,3698.107,2025-11-14 14:33:37.952577048,1,1.712,03:08:DC:AB:CD:EF,PWR_03
8614800,3698.107,2025-11-14 14:33:40.952482131,1,1.712,03:08:DC:AB:CD:EF,PWR_03
8614801,3698.107,2025-11-14 14:33:43.659891437,1,1.727,03:08:DC:AB:CD:EF,PWR_03
8614802,3698.111,2025-11-14 14:33:46.642321918,1,1.7,03:08:DC:AB:CD:EF,PWR_03
8614803,3698.111,2025-11-14 14:33:49.274818721,1,1.697,03:08:DC:AB:CD:EF,PWR_03
8614804,3698.111,2025-11-14 14:33:52.180738340,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614805,3698.111,2025-11-14 14:33:55.161140174,1,1.697,03:08:DC:AB:CD:EF,PWR_03
8614806,3698.114,2025-11-14 14:33:57.926867072,1,1.717,03:08:DC:AB:CD:EF,PWR_03
8614807,3698.114,2025-11-14 14:34:01.077975167,1,1.731,03:08:DC:AB:CD:EF,PWR_03
8614808,3698.114,2025-11-14 14:34:03.955450587,1,1.768,03:08:DC:AB:CD:EF,PWR_03
8614809,3698.116,2025-11-14 14:34:06.582972919,1,1.742,03:08:DC:AB:CD:EF,PWR_03
8614810,3698.117,2025-11-14 14:34:09.568445954,1,1.748,03:08:DC:AB:CD:EF,PWR_03
8614811,3698.117,2025-11-14 14:34:12.458967800,1,1.748,03:08:DC:AB:CD:EF,PWR_03
8614812,3698.119,2025-11-14 14:34:15.316897061,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614813,3698.121,2025-11-14 14:34:18.153290048,1,1.693,03:08:DC:AB:CD:EF,PWR_03
8614814,3698.121,2025-11-14 14:34:20.890356365,1,1.754,03:08:DC:AB:CD:EF,PWR_03
8614815,3698.121,2025-11-14 14:34:23.760170801,1,1.707,03:08:DC:AB:CD:EF,PWR_03
8614816,3698.122,2025-11-14 14:34:26.750632082,1,1.713,03:08:DC:AB:CD:EF,PWR_03
8614817,3698.124,2025-11-14 14:34:29.759609834,1,1.709,03:08:DC:AB:CD:EF,PWR_03
8614818,3698.124,2025-11-14 14:34:32.587636648,1,1.711,03:08:DC:AB:CD:EF,PWR_03
8614819,3698.126,2025-11-14 14:34:35.477622552,1,1.712,03:08:DC:AB:CD:EF,PWR_03
8614820,3698.127,2025-11-14 14:34:38.327289461,1,1.708,03:08:DC:AB:CD:EF,PWR_03
8614821,3698.127,2025-11-14 14:34:41.135761013,1,1.706,03:08:DC:AB:CD:EF,PWR_03
8614822,3698.129,2025-11-14 14:34:43.969516994,1,1.755,03:08:DC:AB:CD:EF,PWR_03
8614823,3698.13,2025-11-14 14:34:46.674590186,1,1.764,03:08:DC:AB:CD:EF,PWR_03
8614824,3698.132,2025-11-14 14:34:49.785032434,1,1.694,03:08:DC:AB:CD:EF,PWR_03
8614825,3698.132,2025-11-14 14:34:52.609424532,1,1.687,03:08:DC:AB:CD:EF,PWR_03
8614826,3698.133,2025-11-14 14:34:55.262217932,1,1.71,03:08:DC:AB:CD:EF,PWR_03
8614827,3698.135,2025-11-14 14:34:58.204967739,1,1.736,03:08:DC:AB:CD:EF,PWR_03
8614828,3698.135,2025-11-14 14:35:01.367948071,1,1.77,03:08:DC:AB:CD:EF,PWR_03
8614829,3698.137,2025-11-14 14:35:04.096864286,1,1.745,03:08:DC:AB:CD:EF,PWR_03
8614830,3698.137,2025-11-14 14:35:06.902554659,1,1.73,03:08:DC:AB:CD:EF,PWR_03
8614831,3698.138,2025-11-14 14:35:09.754949713,1,1.712,03:08:DC:AB:CD:EF,PWR_03
8614832,3698.138,2025-11-14 14:35:12.477649667,1,1.701,03:08:DC:AB:CD:EF,PWR_03
8614833,3698.14,2025-11-14 14:35:15.360426960,1,1.692,03:08:DC:AB:CD:EF,PWR_03
8614834,3698.142,2025-11-14 14:35:18.415177058,1,1.715,03:08:DC:AB:CD:EF,PWR_03
8614835,3698.142,2025-11-14 14:35:21.248364725,1,1.737,03:08:DC:AB:CD:EF,PWR_03
8614836,3698.143,2025-11-14 14:35:24.073058481,1,1.725,03:08:DC:AB:CD:EF,PWR_03
8614837,3698.145,2025-11-14 14:35:26.908158712,1,1.756,03:08:DC:AB:CD:EF,PWR_03
8614838,3698.145,2025-11-14 14:35:29.682434100,1,1.785,03:08:DC:AB:CD:EF,PWR_03
8614839,3698.147,2025-11-14 14:35:32.841171679,1,1.799,03:08:DC:AB:CD:EF,PWR_03
8614840,3698.147,2025-11-14 14:35:35.444369350,1,1.758,03:08:DC:AB:CD:EF,PWR_03
8614841,3698.148,2025-11-14 14:35:38.604400026,1,1.685,03:08:DC:AB:CD:EF,PWR_03
8614842,3698.148,2025-11-14 14:35:41.431853206,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614843,3698.15,2025-11-14 14:35:44.288690676,1,1.699,03:08:DC:AB:CD:EF,PWR_03
8614844,3698.152,2025-11-14 14:35:47.206685414,1,1.736,03:08:DC:AB:CD:EF,PWR_03
8614845,3698.152,2025-11-14 14:35:49.969347388,1,1.74,03:08:DC:AB:CD:EF,PWR_03
8614846,3698.153,2025-11-14 14:35:53.016045117,1,1.718,03:08:DC:AB:CD:EF,PWR_03
8614847,3698.153,2025-11-14 14:35:55.906824462,1,1.73,03:08:DC:AB:CD:EF,PWR_03
8614848,3698.155,2025-11-14 14:35:58.751039298,1,1.73,03:08:DC:AB:CD:EF,PWR_03
8614849,3698.157,2025-11-14 14:36:01.453188872,1,1.695,03:08:DC:AB:CD:EF,PWR_03
8614850,3698.157,2025-11-14 14:36:04.385094219,1,1.692,03:08:DC:AB:CD:EF,PWR_03
8614851,3698.158,2025-11-14 14:36:07.244662289,1,1.674,03:08:DC:AB:CD:EF,PWR_03
8614852,3698.158,2025-11-14 14:36:10.164978943,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614853,3698.16,2025-11-14 14:36:13.139059118,1,1.702,03:08:DC:AB:CD:EF,PWR_03
8614854,3698.16,2025-11-14 14:36:15.865883035,1,1.769,03:08:DC:AB:CD:EF,PWR_03
8614855,3698.162,2025-11-14 14:36:18.712704970,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614856,3698.163,2025-11-14 14:36:21.668243173,1,1.737,03:08:DC:AB:CD:EF,PWR_03
8614857,3698.163,2025-11-14 14:36:24.336255410,1,1.717,03:08:DC:AB:CD:EF,PWR_03
8614858,3698.165,2025-11-14 14:36:27.525743858,1,1.731,03:08:DC:AB:CD:EF,PWR_03
8614859,3698.167,2025-11-14 14:36:30.139902738,1,1.708,03:08:DC:AB:CD:EF,PWR_03
8614860,3698.167,2025-11-14 14:36:33.225244026,1,1.704,03:08:DC:AB:CD:EF,PWR_03
8614861,3698.167,2025-11-14 14:36:35.950785834,1,1.69,03:08:DC:AB:CD:EF,PWR_03
8614862,3698.168,2025-11-14 14:36:38.721684719,1,1.722,03:08:DC:AB:CD:EF,PWR_03
8614863,3698.17,2025-11-14 14:36:41.771582182,1,1.703,03:08:DC:AB:CD:EF,PWR_03
8614864,3698.17,2025-11-14 14:36:44.427460868,1,1.69,03:08:DC:AB:CD:EF,PWR_03
8614865,3698.172,2025-11-14 14:36:47.611465975,1,1.715,03:08:DC:AB:CD:EF,PWR_03
